author_id	full_name	first_name	n_pubs	gender	discipline
25817441	schacht, e	etienne	334	m	CHEMISTRY AND CHEMICAL ENGINEERING
26127811	scuflaire, r	richard	50	m	ASTRONOMY AND ASTROPHYSICS
26352510	verbrugghe, s	sam	8	m	CHEMISTRY AND CHEMICAL ENGINEERING
26353546	szafarz, a	ariane	32	f	ECONOMICS AND BUSINESS
26831754	vranken, e	erik	56	m	AGRICULTURE AND FOOD SCIENCE
26837019	souery, d	daniel	250	m	CLINICAL MEDICINE
27108799	tournoy, kg	kurt g.	100	m	CLINICAL MEDICINE
28088097	verhagen, r	ron	85	m	BIOLOGICAL SCIENCES
28547726	houben, jj	jean-jacques	46	m	CLINICAL MEDICINE
31663615	damblon, f	freddy	14	m	EARTH SCIENCES AND TECHNOLOGY
31939939	quatresooz, p	pascale	100	f	CLINICAL MEDICINE
32396738	vanacker, jm	jose m.	66	m	AGRICULTURE AND FOOD SCIENCE
33602309	gastmans, c	chris	105	m	HEALTH SCIENCES
33611169	malchaire, j	jacques	45	m	CLINICAL MEDICINE
33801272	azarkan, m	mohamed	35	m	BASIC LIFE SCIENCES
34486851	ulens, c	chris	61	m	BASIC LIFE SCIENCES
34508208	noel, jc	jean-christophe	212	m	CLINICAL MEDICINE
35045830	buysse, a	ann	119	f	PSYCHOLOGY
35305260	van den bosch, b	bart	6	m	BIOMEDICAL SCIENCES
36011446	van der kaa, ma	marie-anne	7	f	PSYCHOLOGY
36452204	louchami, k	karim	84	m	CLINICAL MEDICINE
36463903	gothot, a	andre	103	m	CLINICAL MEDICINE
36467144	vaneukem, p	pol	11	m	CLINICAL MEDICINE
37216214	peys, e	eric	7	m	BASIC LIFE SCIENCES
37963075	swinnen, g	gilbert	18	m	ECONOMICS AND BUSINESS
38458453	descheemaeker, mj	mie-jef	23	f	BASIC LIFE SCIENCES
38767079	gillet, p	philippe	4	m	CLINICAL MEDICINE
38934172	stoks, r	robby	208	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
39476542	bier, jc	jean-christophe	41	m	CLINICAL MEDICINE
39719391	lauwereys, m	marc	13	m	BASIC LIFE SCIENCES
39741384	van larebeke, n	nicolas	97	m	CLINICAL MEDICINE
39943722	penne, r	rudi	22	m	MATHEMATICS
39948801	paquot, m	michel	172	m	CHEMISTRY AND CHEMICAL ENGINEERING
40489200	van de gaer, d	dirk	14	m	ECONOMICS AND BUSINESS
41217178	merregaert, j	joseph	87	m	BASIC LIFE SCIENCES
41519356	horacek, mb	milan b.	12	m	CLINICAL MEDICINE
41840904	stilmant, d	didier	38	m	AGRICULTURE AND FOOD SCIENCE
41854794	foury, f	francoise	63	f	BASIC LIFE SCIENCES
41864871	vanermen, h	hugo	76	m	CLINICAL MEDICINE
42675205	cornet, a	alain	8	m	PHYSICS AND MATERIALS SCIENCE
42681525	rosiere, a	alain	19	m	CLINICAL MEDICINE
43517567	bogaerts, k	kris	70	m	CLINICAL MEDICINE
44254301	franchois, a	ann	22	f	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
44270146	coussement, p	patrick	55	m	CLINICAL MEDICINE
44509366	sloten, jv	jos vander	82	m	BASIC MEDICAL SCIENCES
44799312	gillard, m	michel	93	m	BIOMEDICAL SCIENCES
45050232	degrieck, i	ivan	53	m	CLINICAL MEDICINE
45308022	marchandise, b	baudouin	81	m	CLINICAL MEDICINE
45658414	szlufcik, j	jozef	44	m	PHYSICS AND MATERIALS SCIENCE
45910659	hurtgen, c	christian	27	m	ENERGY SCIENCE AND TECHNOLOGY
45911359	avni, ef	e. fred	85	m	BIOMEDICAL SCIENCES
46670522	schoebrechts, jp	jean-paul	11	m	CHEMISTRY AND CHEMICAL ENGINEERING
47498693	michaux, c	catherine	79	f	CHEMISTRY AND CHEMICAL ENGINEERING
47752857	vermassen, p	petra	9	f	BASIC LIFE SCIENCES
48054499	van den audenaerde, dfet	dirk f. e. thys	7	m	BIOLOGICAL SCIENCES
48327615	potier, jp	jean-pierre	2	m	CLINICAL MEDICINE
48617058	dewaele, m	marc	135	m	CLINICAL MEDICINE
49656424	heenen, ph	paul-henri	151	m	PHYSICS AND MATERIALS SCIENCE
49657306	de waele, b	boudewijn	24	m	CLINICAL MEDICINE
49668270	verslype, c	chris	330	m	CLINICAL MEDICINE
49900123	terryn, h	herman	356	m	PHYSICS AND MATERIALS SCIENCE
50274583	dierick, f	frederic	14	m	CLINICAL MEDICINE
329475	raquez, jm	jean-marie	127	m	CHEMISTRY AND CHEMICAL ENGINEERING
336996	aubinet, m	marc	112	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
870892	debroe, me	marc e.	538	m	CLINICAL MEDICINE
874218	landen, s	serge	38	m	CLINICAL MEDICINE
1602900	gilbert, t	thomas	41	m	PHYSICS AND MATERIALS SCIENCE
1606894	rihoux, b	benoit	26	m	POLITICAL SCIENCE AND PUBLIC ADMINISTRATION
1823589	teodorovic, i	ivana	41	f	CLINICAL MEDICINE
1824122	tondeur, m	marianne	74	f	BIOMEDICAL SCIENCES
2001441	schotsmans, p	paul	48	m	HISTORY, PHILOSOPHY AND RELIGION
2722653	zech, f	francis	18	m	CLINICAL MEDICINE
2947016	blockeel, h	hendrik	55	m	COMPUTER SCIENCES
3186071	michotte, y	yvette	253	f	BIOMEDICAL SCIENCES
3420729	van dooren, p	paul	147	m	MATHEMATICS
3447638	hanappe, f	francis	125	m	PHYSICS AND MATERIALS SCIENCE
3640751	de doncker, p	philippe	50	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
3647721	del marmol, v	veronique	94	f	CLINICAL MEDICINE
3654320	jans, i	ivo	32	m	CLINICAL MEDICINE
3903803	inghelbrecht, v	veronique	9	f	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
3904089	scheen, aj	andre j.	543	m	CLINICAL MEDICINE
3905290	leblans, p	paul	17	m	PHYSICS AND MATERIALS SCIENCE
3919733	bonhomme, v	vincent	91	m	CLINICAL MEDICINE
4175434	victor, j	jan	99	m	CLINICAL MEDICINE
4177420	nuyts, s	sandra	147	f	CLINICAL MEDICINE
4928697	monbaliu, j	jaak	42	m	EARTH SCIENCES AND TECHNOLOGY
5914716	de bodt, m	marc	94	m	CLINICAL MEDICINE
5945700	guerit, jm	jean-michel	121	m	CLINICAL MEDICINE
6141336	gayan-ramirez, g	ghislaine	118	f	CLINICAL MEDICINE
6685327	cheron, g	guy	160	m	BIOMEDICAL SCIENCES
7179480	campanella, s	salvatore	105	m	BIOMEDICAL SCIENCES
7431357	deneyer, m	michel	23	m	CLINICAL MEDICINE
7669641	smitz, js	joseph s.	5	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
7669809	thomas, a	annick	58	f	BASIC LIFE SCIENCES
7906240	foubert, i	imogen	87	f	AGRICULTURE AND FOOD SCIENCE
7907175	euwema, mc	martin c.	67	m	PSYCHOLOGY
8082256	delcroix, m	marion	249	f	CLINICAL MEDICINE
8099304	baert, f	filip	6	m	CLINICAL MEDICINE
8767031	decruyenaere, j	johan	221	m	CLINICAL MEDICINE
8998217	leroy, a	ancy	23	f	CLINICAL MEDICINE
9133772	denayer, jfm	joeri f. m.	181	m	CHEMISTRY AND CHEMICAL ENGINEERING
9143614	marine, jc	jean-christophe	126	m	BASIC LIFE SCIENCES
9601738	quinaux, e	emmanuel	40	m	CLINICAL MEDICINE
9610544	marchal, g	guy	351	m	BIOMEDICAL SCIENCES
11635627	sysmans, m	marc	8	m	BIOMEDICAL SCIENCES
11657587	ampe, c	christophe	102	m	BASIC LIFE SCIENCES
12217941	dupont, ie	isabelle	9	f	AGRICULTURE AND FOOD SCIENCE
13027507	schaekers, m	marc	52	m	PHYSICS AND MATERIALS SCIENCE
13043584	van humbeeck, j	jan	294	m	PHYSICS AND MATERIALS SCIENCE
13279517	gerris, j	jan	146	m	CLINICAL MEDICINE
13280885	wouters, k	karel	5	m	EARTH SCIENCES AND TECHNOLOGY
13285180	persu, a	alexandre	134	m	CLINICAL MEDICINE
13810087	pornel, b	bruno	22	m	CLINICAL MEDICINE
14566341	sablina, aa	anna a.	37	f	BASIC LIFE SCIENCES
15240990	pierard, ge	gerald e.	641	m	CLINICAL MEDICINE
15504678	michaux, a	arlette	24	f	BIOMEDICAL SCIENCES
16038009	hendrickx, g	guy	58	m	CLINICAL MEDICINE
16959651	levrie, p	paul	18	m	MATHEMATICS
16964245	galanti, lm	laurence	32	f	BIOMEDICAL SCIENCES
17239148	de sutter, p	petra	400	f	BASIC LIFE SCIENCES
17443575	van den broecke, r	rudy	85	m	CLINICAL MEDICINE
17462327	heytens, l	luc	30	m	CLINICAL MEDICINE
17654370	gerard, p	paul	42	m	CLINICAL MEDICINE
17654373	gerard, p	pascale	39	f	CLINICAL MEDICINE
17681895	dejaeger, e	eddy	47	m	CLINICAL MEDICINE
18036217	de bast, m	marc	16	m	BIOMEDICAL SCIENCES
18057528	ceelen, w	wim	191	m	CLINICAL MEDICINE
19096322	steidler, l	lothar	70	m	BASIC LIFE SCIENCES
19111112	martens, lc	luc c.	89	m	CLINICAL MEDICINE
19891470	wouters, r	raf	18	m	ECONOMICS AND BUSINESS
19900326	hespel, p	peter	161	m	BIOMEDICAL SCIENCES
20375543	vanham, g	guido	218	m	BIOMEDICAL SCIENCES
20845067	pathirana, rn	ranjith n.	17	m	BIOMEDICAL SCIENCES
21969279	raes, j	jan	2	m	CLINICAL MEDICINE
22450567	crama, y	yves	60	m	STATISTICAL SCIENCES
22451650	decock, c	cony	120	f	BIOLOGICAL SCIENCES
22682399	hennebert, m	michel	9	m	EARTH SCIENCES AND TECHNOLOGY
22978462	heyman, p	paul	58	m	CLINICAL MEDICINE
23477498	pestieau, p	pierre	158	m	ECONOMICS AND BUSINESS
23484414	michils, a	alain	61	m	CLINICAL MEDICINE
25535737	melard, c	charles	68	m	BIOLOGICAL SCIENCES
26529094	gelan, j	jan	162	m	CHEMISTRY AND CHEMICAL ENGINEERING
26558573	geerts, yh	yves h.	145	m	PHYSICS AND MATERIALS SCIENCE
27261665	cornet, c	colette	6	f	BIOLOGICAL SCIENCES
27844097	vlasselaers, d	dirk	41	m	CLINICAL MEDICINE
30068258	gillebert, tc	thierry c.	201	m	CLINICAL MEDICINE
30071984	mielants, h	herman	351	m	CLINICAL MEDICINE
31815949	claerhout, i	ilse	30	f	CLINICAL MEDICINE
31816549	creteur, v	viviane marie	11	f	BIOMEDICAL SCIENCES
31825906	de neubourg, d	diane	53	f	CLINICAL MEDICINE
31826091	jordanova, a	albena	193	f	CLINICAL MEDICINE
32472328	van paesschen, w	wim	182	m	CLINICAL MEDICINE
32483995	money, cd	chris	25	m	BIOMEDICAL SCIENCES
32720225	ruelle, p	philippe	53	m	PHYSICS AND MATERIALS SCIENCE
32932823	stefan, c	cristiana	11	f	BASIC LIFE SCIENCES
33177396	corsmit, e	ellen	34	f	BASIC LIFE SCIENCES
33406306	van offel, jf	jan	49	m	CLINICAL MEDICINE
34052177	wissing, m	martin	29	m	CLINICAL MEDICINE
34757474	pelgrom, j	jolanda	9	f	CLINICAL MEDICINE
34768788	degrez, g	gerard	44	m	MECHANICAL ENGINEERING AND AEROSPACE
34994775	velde, cv	c. vander	256	m	PHYSICS AND MATERIALS SCIENCE
34999838	verschueren, s	sabine	156	f	CLINICAL MEDICINE
35206959	staudt, jp	jean-pierre	5	m	CLINICAL MEDICINE
35215930	haerinck, e	ernie	32	m	HISTORY, PHILOSOPHY AND RELIGION
35218206	goetghebuer, t	tessa	58	f	BIOMEDICAL SCIENCES
35485855	azerad, ma	marie-agnes	19	f	CLINICAL MEDICINE
37085236	roberfroid, m	marcel b.	211	m	BIOMEDICAL SCIENCES
37584890	sferrazza, m	michele	103	f	PHYSICS AND MATERIALS SCIENCE
37590941	dubois, p	philippe	84	m	BIOLOGICAL SCIENCES
38382909	schoonheydt, ra	robert a.	227	m	CHEMISTRY AND CHEMICAL ENGINEERING
38631975	bossuyt, x	xavier	286	m	BIOMEDICAL SCIENCES
39360004	carlier, y	yves	123	m	CLINICAL MEDICINE
39361575	snacken, r	rene	12	m	BIOMEDICAL SCIENCES
39390406	lambrechts, p	paul	266	m	CLINICAL MEDICINE
40140111	moser, m	muriel	110	f	BIOMEDICAL SCIENCES
40391282	van houdt, j	jan	101	m	PHYSICS AND MATERIALS SCIENCE
40869525	valkenburg, m	marion	22	f	CLINICAL MEDICINE
40876527	ferket, h	helga	7	f	EARTH SCIENCES AND TECHNOLOGY
41419447	pauwels, p	pieter	6	m	ECONOMICS AND BUSINESS
42049125	puttemans, p	patrick	56	m	CLINICAL MEDICINE
42055324	wuyts, j	jan	17	m	BASIC LIFE SCIENCES
42084857	poblome, j	jeroen	32	m	HISTORY, PHILOSOPHY AND RELIGION
42405451	muyldermans, s	serge	226	m	BASIC LIFE SCIENCES
42569499	geudens, a	astrid	6	f	PSYCHOLOGY
42849286	witlox, f	frank	183	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
42857138	kaufman, jm	jean-marc	373	m	CLINICAL MEDICINE
43396282	wilmet, m	marc	6	m	LANGUAGE AND LINGUISTICS
43862158	gordts, s	stephan	133	m	CLINICAL MEDICINE
44398094	lafosse, c	christophe	38	m	PSYCHOLOGY
44398915	leys, mr	maarten	129	m	PHYSICS AND MATERIALS SCIENCE
44401924	brauers, wkm	willem karel m.	41	m	ECONOMICS AND BUSINESS
44904717	petit, f	francois	29	m	EARTH SCIENCES AND TECHNOLOGY
45160668	donkerwolcke, m	monique	19	f	CLINICAL MEDICINE
46207153	brans, a	alain	19	m	BASIC LIFE SCIENCES
46415758	humblet, y	yves	207	m	CLINICAL MEDICINE
47025111	petit, mmr	marleen m. r.	19	f	BASIC LIFE SCIENCES
47053924	daelemans, w	walter	41	m	COMPUTER SCIENCES
47240617	wubbenhorst, m	michael	126	m	CHEMISTRY AND CHEMICAL ENGINEERING
48071797	robaye, b	bernard	101	m	BIOMEDICAL SCIENCES
49951713	d'hooghe, b	bart	18	m	PHYSICS AND MATERIALS SCIENCE
50345726	raeymaekers, l	luc	169	m	BASIC LIFE SCIENCES
51309201	schutyser, f	filip	36	m	CLINICAL MEDICINE
51328154	lachapelle, jm	jean-marie	161	m	CLINICAL MEDICINE
139255	trouet, a	andre	136	m	BASIC LIFE SCIENCES
145908	verniers, j	jacques	70	m	EARTH SCIENCES AND TECHNOLOGY
1054949	polet, c	caroline	7	f	HISTORY, PHILOSOPHY AND RELIGION
1570611	van den eynden, gg	gert	131	m	CLINICAL MEDICINE
1820045	roelants, f	fabienne	22	f	CLINICAL MEDICINE
1964656	hainaut, p	philippe	39	m	CLINICAL MEDICINE
2397125	remon, jp	jean paul	518	m	BIOMEDICAL SCIENCES
2921447	bawin, m	michel	32	m	PHYSICS AND MATERIALS SCIENCE
3377813	moraine, jj	jean-jacques	43	m	CLINICAL MEDICINE
3758521	lebrun, v	valerie	16	f	CLINICAL MEDICINE
4531577	viatour, p	patrick	28	m	BASIC LIFE SCIENCES
4783147	herregods, l	luc l.	38	m	CLINICAL MEDICINE
6094861	le moine, a	alain	95	m	CLINICAL MEDICINE
6392424	motte, jc	jean-claude	23	m	BASIC LIFE SCIENCES
6637713	hauben, e	esther	46	f	CLINICAL MEDICINE
6895536	dieu, m	marc	89	m	BASIC LIFE SCIENCES
7398884	jacquemin, jm	jean-marie	44	m	BASIC LIFE SCIENCES
7870676	pastoret, pp	paul-pierre	413	m	CLINICAL MEDICINE
7878863	dambre, p	pieter	7	m	BIOLOGICAL SCIENCES
8369093	demarest, s	stefaan	47	m	CLINICAL MEDICINE
8393243	abraham, f	filip	15	m	ECONOMICS AND BUSINESS
8719768	pintelon, r	rik	245	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
8960795	renauld, jc	jean-christophe	267	m	BASIC LIFE SCIENCES
8972681	gusarov, a	andrei	72	m	PHYSICS AND MATERIALS SCIENCE
9783651	van den brande, p	pierre	59	m	CLINICAL MEDICINE
10296023	kockx, mm	mark m.	163	m	CLINICAL MEDICINE
10597565	ombelet, w	willem	119	m	CLINICAL MEDICINE
10610433	clement, j	jan	78	m	CLINICAL MEDICINE
11442096	dahdouh-guebas, f	farid	124	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
12281814	schreurs, d	dominique m. m. -p.	165	f	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
12586181	argurio, r	riccardo	52	m	PHYSICS AND MATERIALS SCIENCE
12886187	staelens, i	ivan	5	m	CLINICAL MEDICINE
13145182	danse, e	etienne	72	m	CLINICAL MEDICINE
13158785	tecco, j	juan	4	m	CLINICAL MEDICINE
14260637	de loose, m	marc	90	m	AGRICULTURE AND FOOD SCIENCE
14531464	legat, v	vincent	65	m	EARTH SCIENCES AND TECHNOLOGY
14554142	szpirer, c	claude	292	m	BASIC LIFE SCIENCES
14990623	vandenbossche, h	hugo f.	86	m	BIOMEDICAL SCIENCES
15001065	callebaut, dk	dirk k.	78	m	PHYSICS AND MATERIALS SCIENCE
15624092	geys, h	helena	68	f	STATISTICAL SCIENCES
15916724	hauters, p	philippe	24	m	CLINICAL MEDICINE
16214993	huybrechts, r	roger	88	m	BASIC LIFE SCIENCES
16470226	claeys, p	philippe	135	m	EARTH SCIENCES AND TECHNOLOGY
16751230	tyteca, d	daniel	23	m	BIOLOGICAL SCIENCES
17050081	desmet, w	walter	210	m	CLINICAL MEDICINE
17050082	de smet, wh	willem h.	49	m	BIOLOGICAL SCIENCES
17064135	moermans, jp	jean-pierre	9	m	CLINICAL MEDICINE
17312316	de laat, a	antoon	91	m	CLINICAL MEDICINE
17551975	estache, a	antonio	33	m	ECONOMICS AND BUSINESS
17835202	ercken, m	monique	6	f	PHYSICS AND MATERIALS SCIENCE
18135789	l'hermite, m	marc	8	m	CLINICAL MEDICINE
18409509	annaert, p	pieter	148	m	BIOMEDICAL SCIENCES
18665474	terzo, m	michael	17	m	BIOLOGICAL SCIENCES
18680535	braeckman, a	antoon	20	m	HISTORY, PHILOSOPHY AND RELIGION
19498089	poyai, a	amporn	49	f	PHYSICS AND MATERIALS SCIENCE
19509507	van puyvelde, p	peter	97	m	CHEMISTRY AND CHEMICAL ENGINEERING
20336453	swillen, a	ann	93	f	BASIC LIFE SCIENCES
20803183	delannoy, a	andre	133	m	CLINICAL MEDICINE
21555880	mathot, s	serge	15	m	PHYSICS AND MATERIALS SCIENCE
21564921	denis, jm	jean-marc	39	m	BIOMEDICAL SCIENCES
22045956	ghesquiere, p	pol	121	m	PSYCHOLOGY
22332239	resegotti, l	luigi	137	m	CLINICAL MEDICINE
22349188	demedts, m	maurits	289	m	CLINICAL MEDICINE
22354736	theunissen, k	koen	67	m	CLINICAL MEDICINE
22369611	broeders, n	nilufer	50	f	CLINICAL MEDICINE
22649443	vanbeselaere, n	norbert	45	m	PSYCHOLOGY
22888331	peeters, j	jozef	149	m	CHEMISTRY AND CHEMICAL ENGINEERING
22944387	sabri, a	ahmed	11	m	BASIC LIFE SCIENCES
23924153	kempen, i	isabelle	6	f	BASIC MEDICAL SCIENCES
24190768	french, rm	robert m.	51	m	PSYCHOLOGY
24191518	pays, a	annette	31	f	BASIC LIFE SCIENCES
24635601	janssen, m	magda	65	f	CLINICAL MEDICINE
24932399	gunzig, e	edgard	53	m	PHYSICS AND MATERIALS SCIENCE
25427973	dowsettlemaire, f	francoise	9	f	BIOLOGICAL SCIENCES
25432068	vandeven, wjm	wim j. m.	281	m	BASIC LIFE SCIENCES
25433989	masui, c	chris	5	m	EDUCATIONAL SCIENCES
25672813	simonet, g	gert	37	m	BASIC LIFE SCIENCES
26183460	lauwers, b	bert	61	m	GENERAL AND INDUSTRIAL ENGINEERING
26663862	thomas, i	isabelle	64	f	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
26680455	sluse, fe	francis e.	119	m	BASIC LIFE SCIENCES
26681124	holsters, m	marcelle	116	f	BASIC LIFE SCIENCES
26898956	norrenberg, m	michelle	8	f	CLINICAL MEDICINE
27150679	forget, pp	patricia	125	f	CLINICAL MEDICINE
27689474	paesmans, m	marianne	358	f	CLINICAL MEDICINE
27965276	brohee, d	dany	92	m	CLINICAL MEDICINE
28238896	alle, jl	jean-louis	30	m	CLINICAL MEDICINE
28481491	missiaen, l	ludwig	213	m	BASIC LIFE SCIENCES
28484218	de vos, r	rita	128	f	CLINICAL MEDICINE
28743026	baes, m	myriam	135	f	BASIC LIFE SCIENCES
30532347	de jong, j	jeroen	47	m	EARTH SCIENCES AND TECHNOLOGY
30989114	dricot, l	laurence	36	f	BIOMEDICAL SCIENCES
31009152	meeus, p	peter	47	m	CLINICAL MEDICINE
31245218	feenstra, a	arjen	5	m	CLINICAL MEDICINE
31245482	stevens, cv	christian v.	233	m	CHEMISTRY AND CHEMICAL ENGINEERING
31989589	collier, f	frank	25	m	CLINICAL MEDICINE
32001421	nierstrasz, va	vincent a.	23	m	BASIC LIFE SCIENCES
32263455	groeninckx, g	gabriel	137	m	CHEMISTRY AND CHEMICAL ENGINEERING
32265763	vandekerckhove, f	frank	19	m	CLINICAL MEDICINE
32587344	van houdt, r	rob	60	m	BASIC LIFE SCIENCES
32822320	mervielde, i	ivan	50	m	PSYCHOLOGY
33053856	vereecken, c	chris	14	m	BIOMEDICAL SCIENCES
33328626	van bendegem, jp	jean paul	29	m	HISTORY, PHILOSOPHY AND RELIGION
33489047	berger, a	andre	87	m	EARTH SCIENCES AND TECHNOLOGY
33504792	verwimp, t	tiny	5	m	AGRICULTURE AND FOOD SCIENCE
34193012	dierkens, a	alain	2	m	HISTORY, PHILOSOPHY AND RELIGION
34390952	zech, e	emmanuelle	20	f	PSYCHOLOGY
35903917	vanbeckbergen, d	danielle	13	f	BIOMEDICAL SCIENCES
35908297	tordeurs, d	david	14	m	CLINICAL MEDICINE
36127479	cools, a	ann	91	f	HEALTH SCIENCES
37396291	spiessens, c	carl	81	m	CLINICAL MEDICINE
37664610	labeau, pe	pierre-etienne	37	m	ENERGY SCIENCE AND TECHNOLOGY
40264783	annaert, w	wim	144	m	BASIC LIFE SCIENCES
40794386	vanmunster, t	tonny	51	m	ASTRONOMY AND ASTROPHYSICS
40945234	leman, j	johan	10	m	SOCIOLOGY AND ANTHROPOLOGY
41914571	de smet, h	herbert	62	m	PHYSICS AND MATERIALS SCIENCE
41918248	wambersie, a	andre	188	m	BIOMEDICAL SCIENCES
41918351	corthals, j	jurgen	49	m	BIOMEDICAL SCIENCES
41922009	penning, j	jan	18	m	PHYSICS AND MATERIALS SCIENCE
41950753	papy, j	jan	6	m	CREATIVE ARTS, CULTURE AND MUSIC
42602641	antoine, mh	marie-helene	73	f	BIOMEDICAL SCIENCES
43144376	carpentier, a	alain	26	m	BIOMEDICAL SCIENCES
43670033	balla-jhagjhoorsingh, ss	sunita s.	17	f	BIOMEDICAL SCIENCES
43682352	madoe, v	vincent	7	m	CLINICAL MEDICINE
44174868	boutique, c	charles	4	m	CLINICAL MEDICINE
45585749	aertsens, m	marc	17	m	EARTH SCIENCES AND TECHNOLOGY
45882712	milisen, k	koen	163	m	HEALTH SCIENCES
47276332	haelters, j	jan	21	m	BIOLOGICAL SCIENCES
47285174	multon, s	sylvie	27	f	CLINICAL MEDICINE
47287964	thome, jp	jean-pierre	100	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
47566577	sommen, f	frank	153	m	MATHEMATICS
47581317	otte, m	marcel	77	m	SOCIOLOGY AND ANTHROPOLOGY
47592332	verstraete, ag	alain g.	149	m	BIOMEDICAL SCIENCES
47810331	kerre, s	stefan	18	m	CLINICAL MEDICINE
47833795	van mechelen, i	iven	133	m	PSYCHOLOGY
48746310	de wolf-peeters, c	christiane	384	f	CLINICAL MEDICINE
49110578	dhollander, a	alain	119	m	CLINICAL MEDICINE
49583337	frere, m	marc	33	m	CHEMISTRY AND CHEMICAL ENGINEERING
50828199	sas, p	paul	71	m	MECHANICAL ENGINEERING AND AEROSPACE
50828536	somers, f	fabian	17	m	BASIC MEDICAL SCIENCES
50832443	de backer, g	guy	504	m	CLINICAL MEDICINE
50833312	goossens, l	luc	191	m	PSYCHOLOGY
51199620	de bruyn, c	cecile	75	f	CLINICAL MEDICINE
51562561	sanders, nn	niek n.	120	m	BIOMEDICAL SCIENCES
1518503	jacquet, p	paul	56	m	BIOMEDICAL SCIENCES
2573323	carnol, m	monique	36	f	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
2809608	servais, v	veronique	3	f	SOCIOLOGY AND ANTHROPOLOGY
2815755	godelaine, d	daniele	42	m	BASIC LIFE SCIENCES
3030697	de bievre, p	paul	252	m	CHEMISTRY AND CHEMICAL ENGINEERING
3031579	paridaens, r	robert	427	m	CLINICAL MEDICINE
3535713	vermijlen, d	david	39	m	BIOMEDICAL SCIENCES
3840496	declercq, jp	jean-paul	513	m	CHEMISTRY AND CHEMICAL ENGINEERING
4145417	pierard, p	philippe	23	m	CLINICAL MEDICINE
4651519	delhaye, m	myriam	156	f	CLINICAL MEDICINE
6813798	kolsteren, p	patrick	186	m	CLINICAL MEDICINE
6844714	claeys, d	donald	14	m	CLINICAL MEDICINE
7585345	ruttens, a	ann	40	f	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
7597141	lens, l	luc	187	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
7598881	philips, w	wilfried	174	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
8643813	flamez, d	daisy	41	f	CLINICAL MEDICINE
9323392	scuvee-moreau, j	jacqueline	55	f	BIOMEDICAL SCIENCES
9804976	van rossem, r	ronan	50	m	CLINICAL MEDICINE
10330902	ulrichts, h	hans	38	m	CLINICAL MEDICINE
10619476	andrei, g	graciela	401	f	BIOMEDICAL SCIENCES
10651431	rober, p	peter	51	m	PSYCHOLOGY
12072242	ryckaert, jp	jean-paul	71	m	PHYSICS AND MATERIALS SCIENCE
12562682	demedts, i	ingrid	56	f	CLINICAL MEDICINE
12798880	de clercq, e	erik	2142	m	BIOMEDICAL SCIENCES
14090773	goffin, f	frederic	59	m	CLINICAL MEDICINE
14861399	brochez, l	lieve	81	f	CLINICAL MEDICINE
15314875	braeckman, j	johan	25	m	CLINICAL MEDICINE
15547680	genoe, j	jan	151	m	PHYSICS AND MATERIALS SCIENCE
17486495	mauleon, a	ana	30	f	ECONOMICS AND BUSINESS
18067152	piette, a	andre	6	m	BASIC LIFE SCIENCES
19149870	de winter, by	benedicte y.	208	f	CLINICAL MEDICINE
19404566	germeys, f	filip	18	m	PSYCHOLOGY
19657793	van houtte, e	emmanuel	16	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
19956581	amsel, bj	bram j.	34	m	CLINICAL MEDICINE
19963969	jaworska, j	joanna	53	f	BIOMEDICAL SCIENCES
20435611	emteborg, h	hakan	64	m	CHEMISTRY AND CHEMICAL ENGINEERING
20874129	schuind, f	frederic	80	m	CLINICAL MEDICINE
21428581	heinesch, j	jacques	16	m	PHYSICS AND MATERIALS SCIENCE
22598904	leven, m	margareta	16	f	BASIC LIFE SCIENCES
22876550	devreese, b	bart	282	m	BASIC LIFE SCIENCES
23140170	tabutin, d	dominique	9	f	SOCIAL AND BEHAVIORAL SCIENCES, INTERDISCIPLINARY
23652610	nieuwboer, a	alice	187	f	CLINICAL MEDICINE
23910200	mahieu, e	emmanuel	121	m	EARTH SCIENCES AND TECHNOLOGY
24584662	de maret, p	pierre	6	m	HISTORY, PHILOSOPHY AND RELIGION
24586202	geers, r	rony	86	m	AGRICULTURE AND FOOD SCIENCE
24586233	de vleeschouwer, c	christophe	38	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
24810350	manicourt, dh	daniel	82	m	CLINICAL MEDICINE
24817219	hoyoux, c	claire	42	f	CLINICAL MEDICINE
